ano,mes,data,regiao,uf,cidade,turistas,turistas_estrangeiros,ocupacao_hoteleira,gasto_medio,faturamento_turismo,eventos_realizados,temperatura_media,nivel_temporada
2021,5,2021-05-01,Sul,SC,Joinville,409206,57722,62.34,707.09,146530941.48,9,25.9,Baixa
2021,5,2021-05-01,Sul,RS,Porto Alegre,206603,40436,53.89,801.88,181079308.44,7,28.0,Baixa
2021,5,2021-05-01,Sul,RS,Caxias do Sul,231062,51681,72.34,866.17,29696639.02,15,28.3,Alta
2021,6,2021-06-01,Norte,AM,Manaus,468598,77956,83.22,384.74,60713694.45,10,21.9,Alta
2021,6,2021-06-01,Norte,PA,Belém,120300,10544,89.07,596.93,112450742.67,8,31.0,Alta
2021,6,2021-06-01,Norte,PA,Santarém,452719,38907,38.32,175.06,192246074.19,13,29.8,Baixa
2021,6,2021-06-01,Norte,RO,Porto Velho,114399,29183,94.82,1037.32,15956397.86,10,23.6,Média
2021,6,2021-06-01,Norte,TO,Palmas,491001,38127,50.0,1157.75,128019157.35,5,27.8,Alta
2021,6,2021-06-01,Nordeste,BA,Salvador,478330,69360,80.1,650.45,105618441.04,10,27.2,Baixa
2021,6,2021-06-01,Nordeste,BA,Feira de Santana,473409,14715,41.35,968.78,171884033.55,17,25.1,Baixa
2021,6,2021-06-01,Nordeste,PE,Recife,231839,44807,28.97,642.27,189618336.71,9,30.1,Baixa
2021,6,2021-06-01,Nordeste,PE,Jaboatão dos Guararapes,64778,72099,65.41,256.64,87907349.4,8,30.7,Média
2021,6,2021-06-01,Nordeste,CE,Fortaleza,164149,43877,91.43,240.53,106689197.61,10,30.0,Alta
2021,6,2021-06-01,Nordeste,CE,Juazeiro do Norte,70172,12013,36.61,320.39,47459559.77,11,16.2,Média
2021,6,2021-06-01,Nordeste,MA,São Luís,97624,11376,66.07,774.54,16799867.39,12,20.3,Média
2021,6,2021-06-01,Nordeste,PB,João Pessoa,264710,68678,30.45,269.82,141631842.7,12,22.3,Média
2021,6,2021-06-01,Centro-Oeste,DF,Brasília,368953,30443,86.24,316.49,48721098.96,8,18.1,Baixa
2021,6,2021-06-01,Centro-Oeste,GO,Goiânia,400035,62251,34.93,998.73,104313147.72,6,22.5,Baixa
2021,6,2021-06-01,Centro-Oeste,GO,Aparecida de Goiânia,412839,22149,33.8,904.28,152838589.25,13,22.4,Baixa
2021,6,2021-06-01,Centro-Oeste,MT,Cuiabá,52062,13757,69.84,202.62,42297726.8,9,28.0,Baixa
2021,6,2021-06-01,Centro-Oeste,MS,Campo Grande,13036,75022,28.46,717.24,29756429.33,10,28.5,Média
2021,6,2021-06-01,Sudeste,SP,São Paulo,279606,11920,49.1,840.85,120334431.52,6,29.4,Média
2021,6,2021-06-01,Sudeste,SP,Campinas,457366,29773,53.76,293.26,179719487.95,9,22.1,Baixa
2021,6,2021-06-01,Sudeste,SP,Ribeirão Preto,386046,27580,36.18,874.54,52547552.79,9,21.2,Alta
2021,6,2021-06-01,Sudeste,RJ,Rio de Janeiro,478680,44871,72.39,272.78,60473586.02,11,29.4,Média
2021,6,2021-06-01,Sudeste,RJ,Niterói,240788,78927,39.87,891.85,97155778.91,17,28.7,Média
2021,6,2021-06-01,Sudeste,RJ,Nova Iguaçu,499308,72779,77.94,697.87,152619364.03,12,19.0,Alta
2021,6,2021-06-01,Sudeste,RJ,Petrópolis,414738,66602,29.2,927.78,192351467.11,12,29.3,Baixa
2021,6,2021-06-01,Sudeste,MG,Belo Horizonte,454264,57981,73.87,293.01,179813091.24,17,24.8,Média
2021,6,2021-06-01,Sudeste,MG,Uberlândia,308887,32627,76.52,926.48,13279256.99,9,26.0,Alta
2021,6,2021-06-01,Sudeste,MG,Juiz de Fora,497575,70361,94.37,487.04,68104124.18,12,29.6,Alta
2021,6,2021-06-01,Sudeste,ES,Vitória,113639,13594,45.18,770.71,90961848.47,11,22.0,Baixa
2021,6,2021-06-01,Sudeste,ES,Vila Velha,169055,46520,69.14,1100.87,59949189.58,8,27.5,Alta
2021,6,2021-06-01,Sudeste,ES,Serra,294048,39136,93.41,1002.11,174280970.24,13,30.4,Alta
2021,6,2021-06-01,Sul,PR,Curitiba,308096,22677,86.18,476.12,123439240.45,11,20.6,Alta
2021,6,2021-06-01,Sul,PR,Londrina,35915,63864,76.17,212.01,27362247.45,12,31.7,Alta
2021,6,2021-06-01,Sul,SC,Florianópolis,281804,30275,85.37,677.02,132137714.49,13,28.4,Média
2021,6,2021-06-01,Sul,SC,Joinville,50133,62671,68.27,774.55,56730406.99,13,25.1,Alta
2021,6,2021-06-01,Sul,RS,Porto Alegre,221381,69660,70.13,863.48,97102055.62,14,25.3,Baixa
2021,6,2021-06-01,Sul,RS,Caxias do Sul,408091,64606,47.47,939.03,192858245.76,9,24.1,Alta
2021,7,2021-07-01,Norte,AM,Manaus,476628,10612,94.85,532.75,104124066.13,7,21.7,Alta
2021,7,2021-07-01,Norte,PA,Belém,32591,58699,57.28,906.26,173695488.84,9,26.3,Baixa
2021,7,2021-07-01,Norte,PA,Santarém,181364,5376,76.71,583.26,146128250.62,11,23.6,Alta
2021,7,2021-07-01,Norte,RO,Porto Velho,420913,17804,50.86,997.69,91458442.96,11,23.8,Alta
2021,7,2021-07-01,Norte,TO,Palmas,375457,67637,45.37,652.59,123037034.58,9,27.4,Baixa
2021,7,2021-07-01,Nordeste,BA,Salvador,52240,79041,26.83,676.85,180828614.1,7,17.4,Alta
2021,7,2021-07-01,Nordeste,BA,Feira de Santana,333373,34794,89.79,458.51,10647872.5,11,21.7,Alta
2021,7,2021-07-01,Nordeste,PE,Recife,291783,36171,65.26,880.86,95753106.21,9,30.1,Baixa
2021,7,2021-07-01,Nordeste,PE,Jaboatão dos Guararapes,231397,75893,83.98,306.95,156092124.29,9,29.7,Média
2021,7,2021-07-01,Nordeste,CE,Fortaleza,72152,43483,63.92,490.01,2975013.88,14,28.5,Baixa
2021,7,2021-07-01,Nordeste,CE,Juazeiro do Norte,203785,45411,67.18,840.74,172058573.31,14,18.8,Média
2021,7,2021-07-01,Nordeste,MA,São Luís,202800,11370,28.07,387.91,154049107.41,12,18.5,Baixa
2021,7,2021-07-01,Nordeste,PB,João Pessoa,404322,53222,81.7,1128.19,126539742.69,15,17.6,Baixa
2021,7,2021-07-01,Centro-Oeste,DF,Brasília,249241,32467,50.37,889.91,174105187.97,8,27.6,Média
2021,7,2021-07-01,Centro-Oeste,GO,Goiânia,221766,29933,44.27,1136.35,161076864.24,8,29.3,Média
2021,7,2021-07-01,Centro-Oeste,GO,Aparecida de Goiânia,229117,75481,37.64,655.76,15030251.8,10,27.4,Média
2021,7,2021-07-01,Centro-Oeste,MT,Cuiabá,267244,27392,77.15,245.42,80186255.88,8,19.4,Alta
2021,7,2021-07-01,Centro-Oeste,MS,Campo Grande,161171,27998,83.24,794.13,131249317.22,8,26.4,Alta
2021,7,2021-07-01,Sudeste,SP,São Paulo,446756,45343,59.85,585.83,171155557.71,7,20.3,Alta
2021,7,2021-07-01,Sudeste,SP,Campinas,15358,61255,78.99,241.82,74713348.66,12,27.1,Baixa
2021,7,2021-07-01,Sudeste,SP,Ribeirão Preto,417386,57764,56.5,1169.41,183166314.99,13,24.4,Baixa
2021,7,2021-07-01,Sudeste,RJ,Rio de Janeiro,478218,11011,33.52,592.73,65593429.78,8,24.1,Média
2021,7,2021-07-01,Sudeste,RJ,Niterói,37630,78541,94.25,616.94,17905391.94,9,25.3,Baixa
2021,7,2021-07-01,Sudeste,RJ,Nova Iguaçu,257649,42961,76.02,980.16,167792385.96,10,27.1,Baixa
2021,7,2021-07-01,Sudeste,RJ,Petrópolis,49186,9480,91.95,689.49,132413106.06,9,23.9,Média
2021,7,2021-07-01,Sudeste,MG,Belo Horizonte,250659,17978,61.5,1117.82,72771546.74,7,24.5,Baixa
2021,7,2021-07-01,Sudeste,MG,Uberlândia,142578,54886,43.37,573.36,73876204.3,9,23.0,Alta
2021,7,2021-07-01,Sudeste,MG,Juiz de Fora,399025,56852,78.71,189.5,30245811.1,15,19.0,Média
2021,7,2021-07-01,Sudeste,ES,Vitória,240414,11472,38.23,526.48,23374226.52,13,26.2,Alta
2021,7,2021-07-01,Sudeste,ES,Vila Velha,438695,37522,30.14,362.42,153882164.1,14,26.3,Média
2021,7,2021-07-01,Sudeste,ES,Serra,377889,2986,61.79,320.48,25573030.44,10,23.6,Média
2021,7,2021-07-01,Sul,PR,Curitiba,426317,76928,29.82,218.71,85648215.64,8,22.7,Baixa
2021,7,2021-07-01,Sul,PR,Londrina,371587,54749,94.02,1057.02,10269503.89,13,27.3,Alta
2021,7,2021-07-01,Sul,SC,Florianópolis,451386,48441,77.94,1105.14,12057553.45,7,31.8,Baixa
2021,7,2021-07-01,Sul,SC,Joinville,409803,58583,32.05,464.67,166068439.93,4,25.8,Baixa
2021,7,2021-07-01,Sul,RS,Porto Alegre,459342,20896,59.53,1168.23,60694631.63,7,26.2,Alta
2021,7,2021-07-01,Sul,RS,Caxias do Sul,251251,56861,76.84,933.93,176195712.27,13,25.1,Baixa
2021,8,2021-08-01,Norte,AM,Manaus,78924,65235,55.7,828.17,193131632.64,11,20.8,Alta
2021,8,2021-08-01,Norte,PA,Belém,191572,60522,62.64,1181.19,164895084.82,8,27.5,Alta
2021,8,2021-08-01,Norte,PA,Santarém,454228,47978,84.53,828.9,110431402.64,14,23.9,Alta
2021,8,2021-08-01,Norte,RO,Porto Velho,345894,6857,44.65,995.61,117345096.8,4,18.4,Baixa
2021,8,2021-08-01,Norte,TO,Palmas,342245,2562,49.51,342.86,5087060.95,10,23.2,Baixa
2021,8,2021-08-01,Nordeste,BA,Salvador,332814,15709,63.0,204.84,74233544.25,11,30.3,Alta
2021,8,2021-08-01,Nordeste,BA,Feira de Santana,192550,33710,36.93,778.26,147478967.37,8,25.2,Baixa
2021,8,2021-08-01,Nordeste,PE,Recife,227592,52296,46.46,391.8,197597580.3,13,30.0,Alta
2021,8,2021-08-01,Nordeste,PE,Jaboatão dos Guararapes,304251,35330,35.79,1066.05,140400911.16,8,32.3,Média
2021,8,2021-08-01,Nordeste,CE,Fortaleza,326878,60402,62.15,319.6,5979040.78,8,18.7,Média
2021,8,2021-08-01,Nordeste,CE,Juazeiro do Norte,250800,27622,42.3,238.95,55243464.57,13,25.7,Média
2021,8,2021-08-01,Nordeste,MA,São Luís,131024,29560,25.55,796.28,95134049.61,14,24.3,Média
2021,8,2021-08-01,Nordeste,PB,João Pessoa,435678,21267,65.21,983.17,197938189.03,6,18.9,Alta
2021,8,2021-08-01,Centro-Oeste,DF,Brasília,67277,57436,59.02,619.59,152357935.75,16,21.5,Alta
2021,8,2021-08-01,Centro-Oeste,GO,Goiânia,401387,11262,73.61,661.76,109393781.44,8,20.7,Média
2021,8,2021-08-01,Centro-Oeste,GO,Aparecida de Goiânia,396898,28446,71.54,455.95,57432029.78,11,25.5,Média
2021,8,2021-08-01,Centro-Oeste,MT,Cuiabá,48007,62149,89.45,649.43,192428201.3,6,28.8,Baixa
2021,8,2021-08-01,Centro-Oeste,MS,Campo Grande,464918,64830,30.85,643.77,119248899.67,6,30.7,Baixa
2021,8,2021-08-01,Sudeste,SP,São Paulo,418821,27138,72.1,640.35,48978216.79,10,24.0,Baixa
2021,8,2021-08-01,Sudeste,SP,Campinas,369351,62423,30.14,233.1,79085897.95,14,16.6,Alta
2021,8,2021-08-01,Sudeste,SP,Ribeirão Preto,147399,34702,64.36,752.09,17161238.26,8,21.7,Alta
2021,8,2021-08-01,Sudeste,RJ,Rio de Janeiro,214977,62037,69.12,336.74,91539818.0,16,24.0,Média
2021,8,2021-08-01,Sudeste,RJ,Niterói,317034,29051,42.55,857.56,139124162.86,2,26.2,Média
2021,8,2021-08-01,Sudeste,RJ,Nova Iguaçu,418414,76318,25.48,1169.64,144707606.02,13,23.2,Alta
2021,8,2021-08-01,Sudeste,RJ,Petrópolis,243311,72202,73.63,335.07,167208401.07,15,21.5,Média
2021,8,2021-08-01,Sudeste,MG,Belo Horizonte,67139,38653,82.35,422.68,82634589.28,11,24.7,Média
2021,8,2021-08-01,Sudeste,MG,Uberlândia,344225,3114,35.76,443.93,171681395.65,7,24.6,Baixa
2021,8,2021-08-01,Sudeste,MG,Juiz de Fora,448789,44515,75.88,586.53,93378122.64,9,25.9,Alta
2021,8,2021-08-01,Sudeste,ES,Vitória,424078,69777,81.21,1026.94,8068869.68,10,28.3,Baixa
2021,8,2021-08-01,Sudeste,ES,Vila Velha,488300,48037,92.97,921.74,62994998.14,11,27.5,Alta
2021,8,2021-08-01,Sudeste,ES,Serra,126223,16144,69.91,763.05,16516126.26,7,30.0,Baixa
2021,8,2021-08-01,Sul,PR,Curitiba,435875,4593,41.53,654.12,99152116.36,7,24.7,Alta
2021,8,2021-08-01,Sul,PR,Londrina,303972,77689,63.89,1075.82,42537347.77,11,28.3,Alta
2021,8,2021-08-01,Sul,SC,Florianópolis,428705,16496,53.17,547.89,171912960.49,10,23.4,Média
2021,8,2021-08-01,Sul,SC,Joinville,449076,3306,79.37,1135.15,187114738.58,12,23.5,Alta
2021,8,2021-08-01,Sul,RS,Porto Alegre,18913,12988,80.53,275.33,81876141.26,12,22.0,Baixa
2021,8,2021-08-01,Sul,RS,Caxias do Sul,276458,14854,44.08,282.78,157404086.15,15,26.0,Alta
2021,9,2021-09-01,Norte,AM,Manaus,49577,44070,85.02,1053.38,152303038.21,16,20.3,Média
2021,9,2021-09-01,Norte,PA,Belém,52191,64391,38.39,482.19,196856871.94,7,29.9,Média
2021,9,2021-09-01,Norte,PA,Santarém,432769,3260,72.13,384.44,66714551.66,11,23.9,Baixa
2021,9,2021-09-01,Norte,RO,Porto Velho,214395,9537,38.03,1083.07,18762513.9,8,23.5,Alta
2021,9,2021-09-01,Norte,TO,Palmas,86145,3490,93.47,475.06,71345883.19,10,27.7,Média
2021,9,2021-09-01,Nordeste,BA,Salvador,293129,23754,68.18,561.77,136415898.93,10,30.1,Baixa
2021,9,2021-09-01,Nordeste,BA,Feira de Santana,241413,10304,36.48,840.97,48085991.51,10,27.1,Alta
2021,9,2021-09-01,Nordeste,PE,Recife,473127,68036,87.96,428.38,36832896.51,9,25.7,Alta
2021,9,2021-09-01,Nordeste,PE,Jaboatão dos Guararapes,367930,77234,41.52,1147.02,52820386.09,7,20.0,Média
2021,9,2021-09-01,Nordeste,CE,Fortaleza,243873,55372,71.71,817.75,88620664.62,13,20.0,Alta
2021,9,2021-09-01,Nordeste,CE,Juazeiro do Norte,29285,18683,49.59,1093.33,13164889.25,6,25.5,Média
2021,9,2021-09-01,Nordeste,MA,São Luís,36587,21896,59.8,369.76,162266153.75,9,22.4,Alta
2021,9,2021-09-01,Nordeste,PB,João Pessoa,477491,20199,36.85,687.85,151305434.61,16,21.2,Média
2021,9,2021-09-01,Centro-Oeste,DF,Brasília,127867,72068,69.16,526.38,27934900.44,8,27.0,Alta
2021,9,2021-09-01,Centro-Oeste,GO,Goiânia,306326,44308,83.02,839.62,105772225.43,7,28.7,Baixa
2021,9,2021-09-01,Centro-Oeste,GO,Aparecida de Goiânia,345894,19872,67.5,1114.28,176901563.41,10,26.1,Alta
2021,9,2021-09-01,Centro-Oeste,MT,Cuiabá,411828,14516,46.87,583.96,88033894.76,9,17.2,Alta
2021,9,2021-09-01,Centro-Oeste,MS,Campo Grande,404993,6103,48.25,481.31,108527193.25,7,29.7,Alta
2021,9,2021-09-01,Sudeste,SP,São Paulo,32024,14293,54.72,522.02,108134435.55,7,23.6,Alta
2021,9,2021-09-01,Sudeste,SP,Campinas,336470,58449,68.83,530.25,100641226.91,3,25.3,Média
2021,9,2021-09-01,Sudeste,SP,Ribeirão Preto,288613,28449,85.6,188.38,196211718.6,17,24.2,Baixa
2021,9,2021-09-01,Sudeste,RJ,Rio de Janeiro,389338,50701,94.7,642.02,50758120.06,12,26.5,Alta
2021,9,2021-09-01,Sudeste,RJ,Niterói,141184,10835,54.96,314.7,23701874.03,7,24.3,Baixa
2021,9,2021-09-01,Sudeste,RJ,Nova Iguaçu,381207,7659,30.21,353.52,191226952.88,9,19.0,Baixa
2021,9,2021-09-01,Sudeste,RJ,Petrópolis,155043,29828,79.65,352.6,37262927.73,10,23.7,Baixa
2021,9,2021-09-01,Sudeste,MG,Belo Horizonte,140889,42740,80.99,528.63,87407247.18,6,28.3,Alta
2021,9,2021-09-01,Sudeste,MG,Uberlândia,327462,69563,61.21,760.27,29828294.46,9,22.2,Baixa
2021,9,2021-09-01,Sudeste,MG,Juiz de Fora,431231,66836,53.29,685.1,89517445.55,8,26.3,Média
2021,9,2021-09-01,Sudeste,ES,Vitória,300077,49641,56.86,660.07,4961508.31,7,24.5,Alta
2021,9,2021-09-01,Sudeste,ES,Vila Velha,113207,26599,33.51,252.48,49778837.54,7,24.8,Média
2021,9,2021-09-01,Sudeste,ES,Serra,191898,54862,59.9,150.01,39521593.2,14,19.4,Alta
2021,9,2021-09-01,Sul,PR,Curitiba,94887,25585,84.59,887.77,168860389.66,9,27.9,Alta
2021,9,2021-09-01,Sul,PR,Londrina,319184,28359,89.08,693.87,11872181.84,9,25.3,Baixa
2021,9,2021-09-01,Sul,SC,Florianópolis,190424,26493,51.49,1077.02,130092241.02,12,26.3,Média
2021,9,2021-09-01,Sul,SC,Joinville,82743,30398,44.6,626.42,65546313.07,9,25.6,Alta
2021,9,2021-09-01,Sul,RS,Porto Alegre,397692,69217,84.75,388.4,98662661.02,13,24.7,Média
2021,9,2021-09-01,Sul,RS,Caxias do Sul,394096,17218,41.05,1055.08,90572485.54,8,22.5,Média
2021,10,2021-10-01,Norte,AM,Manaus,420085,2143,45.69,870.28,27354567.48,7,20.5,Baixa
2021,10,2021-10-01,Norte,PA,Belém,251914,44165,64.04,169.92,169273269.78,13,25.3,Média
2021,10,2021-10-01,Norte,PA,Santarém,316197,36669,68.78,911.33,153129915.15,16,33.9,Média
2021,10,2021-10-01,Norte,RO,Porto Velho,249450,36526,42.77,181.41,27333372.87,7,23.7,Baixa
2021,10,2021-10-01,Norte,TO,Palmas,284886,61177,36.42,758.77,60355670.79,6,27.4,Alta
2021,10,2021-10-01,Nordeste,BA,Salvador,340994,19933,41.17,472.23,17804722.79,6,23.7,Alta
2021,10,2021-10-01,Nordeste,BA,Feira de Santana,189299,16494,73.16,1139.41,126896260.68,11,29.0,Baixa
2021,10,2021-10-01,Nordeste,PE,Recife,145381,48052,78.95,869.45,12410780.65,14,22.5,Média
2021,10,2021-10-01,Nordeste,PE,Jaboatão dos Guararapes,146378,62357,31.53,153.78,116643776.51,6,20.0,Baixa
2021,10,2021-10-01,Nordeste,CE,Fortaleza,125533,42220,50.75,1078.68,33312293.09,11,15.6,Baixa
2021,10,2021-10-01,Nordeste,CE,Juazeiro do Norte,418252,17503,27.04,403.42,19537330.89,9,28.0,Alta
2021,10,2021-10-01,Nordeste,MA,São Luís,287303,4873,76.52,167.77,61617324.0,9,31.3,Alta
2021,10,2021-10-01,Nordeste,PB,João Pessoa,246500,28080,70.65,740.64,82228406.36,6,26.0,Alta
2021,10,2021-10-01,Centro-Oeste,DF,Brasília,490061,52451,85.08,778.76,9741185.16,9,27.1,Baixa
2021,10,2021-10-01,Centro-Oeste,GO,Goiânia,163055,59345,42.2,405.91,34919332.27,9,22.8,Alta
2021,10,2021-10-01,Centro-Oeste,GO,Aparecida de Goiânia,487770,57436,64.59,196.28,123404996.34,12,22.2,Alta
2021,10,2021-10-01,Centro-Oeste,MT,Cuiabá,295034,54097,60.64,197.04,113979847.63,12,30.0,Baixa
2021,10,2021-10-01,Centro-Oeste,MS,Campo Grande,238895,4032,39.01,345.59,79082856.2,6,18.7,Alta
2021,10,2021-10-01,Sudeste,SP,São Paulo,161917,45431,28.47,773.12,31679073.56,12,30.5,Alta
2021,10,2021-10-01,Sudeste,SP,Campinas,315366,65109,38.25,1054.9,17593001.07,11,26.7,Alta
2021,10,2021-10-01,Sudeste,SP,Ribeirão Preto,357542,31282,32.44,303.53,164735853.77,6,22.9,Baixa
2021,10,2021-10-01,Sudeste,RJ,Rio de Janeiro,49026,76777,76.57,311.47,40094881.79,9,27.6,Alta
2021,10,2021-10-01,Sudeste,RJ,Niterói,442416,55085,45.33,306.11,3990264.11,13,21.7,Média
2021,10,2021-10-01,Sudeste,RJ,Nova Iguaçu,196347,63298,60.42,967.17,107319648.77,6,22.6,Alta
2021,10,2021-10-01,Sudeste,RJ,Petrópolis,183827,46599,62.93,991.57,34675872.63,9,24.0,Média
2021,10,2021-10-01,Sudeste,MG,Belo Horizonte,283938,70271,68.44,666.64,95797962.52,5,19.5,Alta
2021,10,2021-10-01,Sudeste,MG,Uberlândia,145596,53411,91.41,368.63,119702250.75,11,20.7,Média
2021,10,2021-10-01,Sudeste,MG,Juiz de Fora,184931,9219,79.07,906.65,91001092.85,10,24.6,Alta
2021,10,2021-10-01,Sudeste,ES,Vitória,156939,12287,56.43,323.35,69421586.28,9,25.4,Baixa
2021,10,2021-10-01,Sudeste,ES,Vila Velha,150075,13102,53.38,981.13,33890407.41,5,25.6,Média
2021,10,2021-10-01,Sudeste,ES,Serra,233561,54870,43.36,1199.8,30642549.08,12,27.1,Média
2021,10,2021-10-01,Sul,PR,Curitiba,213472,15146,77.17,855.33,103834659.72,13,32.6,Média
2021,10,2021-10-01,Sul,PR,Londrina,185166,59335,42.09,405.61,49905753.96,15,27.3,Média
2021,10,2021-10-01,Sul,SC,Florianópolis,448153,22167,39.42,858.39,107593998.87,13,18.1,Baixa
2021,10,2021-10-01,Sul,SC,Joinville,118280,49358,69.54,333.43,91327496.83,9,26.1,Alta
2021,10,2021-10-01,Sul,RS,Porto Alegre,438469,13021,37.29,1113.25,197661194.63,4,32.6,Baixa
2021,10,2021-10-01,Sul,RS,Caxias do Sul,97500,58653,62.3,219.03,114032733.91,7,28.5,Média
2021,11,2021-11-01,Norte,AM,Manaus,385476,3740,65.09,840.83,31369741.35,13,20.5,Alta
2021,11,2021-11-01,Norte,PA,Belém,287531,36947,42.84,708.19,63068079.48,13,22.7,Média
2021,11,2021-11-01,Norte,PA,Santarém,109688,27019,63.6,198.35,36260372.45,12,26.7,Baixa
2021,11,2021-11-01,Norte,RO,Porto Velho,149017,43990,29.83,620.57,19786446.78,16,25.8,Alta
2021,11,2021-11-01,Norte,TO,Palmas,168888,9329,64.11,1114.58,151566297.81,10,22.0,Baixa
2021,11,2021-11-01,Nordeste,BA,Salvador,446025,31740,70.1,1113.51,152412922.2,6,30.3,Baixa
2021,11,2021-11-01,Nordeste,BA,Feira de Santana,401415,2394,55.92,330.76,33319232.75,8,25.6,Alta
2021,11,2021-11-01,Nordeste,PE,Recife,277728,70497,82.79,178.27,34294320.66,6,22.4,Alta
2021,11,2021-11-01,Nordeste,PE,Jaboatão dos Guararapes,429723,5442,53.08,176.85,157563156.09,9,24.7,Média
2021,11,2021-11-01,Nordeste,CE,Fortaleza,93020,19775,33.49,834.26,57080746.56,11,31.5,Alta
2021,11,2021-11-01,Nordeste,CE,Juazeiro do Norte,488187,34967,62.04,930.92,39214321.64,10,31.3,Alta
2021,11,2021-11-01,Nordeste,MA,São Luís,237795,10544,80.31,494.74,123832976.9,8,14.1,Baixa
2021,11,2021-11-01,Nordeste,PB,João Pessoa,484391,62131,94.69,739.07,75611383.54,6,28.5,Média
2021,11,2021-11-01,Centro-Oeste,DF,Brasília,353018,12947,84.55,474.51,89415240.29,12,21.6,Média
2021,11,2021-11-01,Centro-Oeste,GO,Goiânia,81884,19025,51.21,678.0,182464455.39,12,32.0,Média
2021,11,2021-11-01,Centro-Oeste,GO,Aparecida de Goiânia,103806,63492,94.02,368.18,48354119.93,11,21.6,Baixa
2021,11,2021-11-01,Centro-Oeste,MT,Cuiabá,176275,65747,53.79,1027.71,153908878.95,8,28.8,Média
2021,11,2021-11-01,Centro-Oeste,MS,Campo Grande,369474,59903,25.44,696.93,108629390.73,17,30.1,Alta
2021,11,2021-11-01,Sudeste,SP,São Paulo,102749,46788,51.89,991.18,35395615.59,9,22.3,Alta
2021,11,2021-11-01,Sudeste,SP,Campinas,240646,78348,83.68,803.83,54608841.29,12,26.2,Baixa
2021,11,2021-11-01,Sudeste,SP,Ribeirão Preto,100388,5701,52.64,350.18,125625962.8,7,28.0,Média
2021,11,2021-11-01,Sudeste,RJ,Rio de Janeiro,385232,1675,69.14,726.89,134955893.17,6,21.8,Baixa
2021,11,2021-11-01,Sudeste,RJ,Niterói,397797,2215,42.51,1105.37,112415606.04,6,17.0,Alta
2021,11,2021-11-01,Sudeste,RJ,Nova Iguaçu,180412,29116,77.64,156.97,128435299.59,12,21.6,Baixa
2021,11,2021-11-01,Sudeste,RJ,Petrópolis,230552,14017,67.13,786.02,127042860.05,10,21.8,Baixa
2021,11,2021-11-01,Sudeste,MG,Belo Horizonte,391823,43676,38.76,196.27,62134814.73,8,27.0,Média
2021,11,2021-11-01,Sudeste,MG,Uberlândia,458826,7713,52.63,285.81,166925143.75,11,22.3,Média
2021,11,2021-11-01,Sudeste,MG,Juiz de Fora,316873,78412,65.36,557.04,176992830.56,13,33.2,Média
2021,11,2021-11-01,Sudeste,ES,Vitória,111907,72635,91.02,707.51,124530078.17,14,29.7,Baixa
2021,11,2021-11-01,Sudeste,ES,Vila Velha,111016,29393,31.28,880.9,113191815.58,9,26.4,Baixa
2021,11,2021-11-01,Sudeste,ES,Serra,326926,28642,31.99,402.23,88329237.55,6,23.3,Média
2021,11,2021-11-01,Sul,PR,Curitiba,494485,60658,81.65,196.09,24187858.0,10,20.5,Alta
2021,11,2021-11-01,Sul,PR,Londrina,175252,12502,41.46,230.21,9606311.39,11,28.4,Média
2021,11,2021-11-01,Sul,SC,Florianópolis,31916,34501,94.74,323.97,100860369.45,10,23.6,Alta
2021,11,2021-11-01,Sul,SC,Joinville,23318,11575,78.85,288.18,136067325.74,3,28.9,Baixa
2021,11,2021-11-01,Sul,RS,Porto Alegre,40038,56130,41.45,455.9,186087921.33,8,25.5,Alta
2021,11,2021-11-01,Sul,RS,Caxias do Sul,84765,39697,90.62,494.75,100311211.5,8,26.4,Alta
2021,12,2021-12-01,Norte,AM,Manaus,223905,57637,50.35,900.08,179510666.39,13,23.8,Média
2021,12,2021-12-01,Norte,PA,Belém,321989,15805,52.29,1015.66,19701337.96,18,24.5,Alta
2021,12,2021-12-01,Norte,PA,Santarém,268527,48704,36.98,154.09,47721457.04,9,24.0,Média
2021,12,2021-12-01,Norte,RO,Porto Velho,402382,6018,87.34,289.91,10865330.87,9,27.6,Média
2021,12,2021-12-01,Norte,TO,Palmas,471834,3465,52.61,617.69,3608328.95,9,27.9,Alta
2021,12,2021-12-01,Nordeste,BA,Salvador,71823,37629,53.58,1114.58,180343824.23,5,24.0,Média
2021,12,2021-12-01,Nordeste,BA,Feira de Santana,478974,63066,90.97,255.01,52436185.14,13,24.4,Alta
2021,12,2021-12-01,Nordeste,PE,Recife,83739,12564,89.72,388.45,30402082.36,16,24.0,Baixa
2021,12,2021-12-01,Nordeste,PE,Jaboatão dos Guararapes,97463,50190,34.88,1051.9,52672469.29,11,31.6,Baixa
2021,12,2021-12-01,Nordeste,CE,Fortaleza,116675,13371,63.42,564.68,3613956.83,12,25.7,Alta
2021,12,2021-12-01,Nordeste,CE,Juazeiro do Norte,161992,72079,57.06,173.0,179403163.04,5,20.4,Baixa
2021,12,2021-12-01,Nordeste,MA,São Luís,174418,69131,62.27,799.01,101747922.05,6,27.4,Baixa
2021,12,2021-12-01,Nordeste,PB,João Pessoa,405706,29439,63.53,1066.43,72793767.21,10,21.0,Alta
2021,12,2021-12-01,Centro-Oeste,DF,Brasília,79452,65722,40.52,982.11,19067732.29,17,26.0,Média
